gi|254160236
gi|254163233
gi|254162300
gi|254162305
gi|254160236
gi|254162300
gi|254163115
gi|254162305
gi|254164075
gi|254163927
gi|254163113
gi|254163727
gi|254163927
gi|254160359
gi|254164075
gi|254161738
gi|254163657
gi|254163927
gi|254160860
gi|254160723
gi|254163113
gi|254163927
gi|254164075
gi|254160359
gi|254160236
gi|254163924
gi|254161837
gi|254161384
gi|254161738
gi|254162689
gi|254163657
gi|254160723
gi|254160212
gi|254163924
gi|254160664
gi|254161384
gi|254161837
gi|254161318
gi|254163131
gi|254162689
gi|254161318
gi|254162846
gi|254163131
gi|254161318
gi|254160687
gi|254164075
gi|254161318
gi|254162056
gi|254160179
gi|254161071
gi|254164075
gi|254162167
gi|254160179
gi|254161306
gi|254162846
gi|254160878
gi|254162167
gi|254164183
gi|254160878
gi|254161306
gi|254162846
gi|254160292
gi|254160302
gi|254163688
gi|254162167
gi|254163705
gi|254160292
gi|254161318
gi|254163688
gi|254163705
gi|254163688
gi|254163927
gi|254163727
gi|254162071
gi|254163869
gi|254163170
gi|254161738
gi|254163112
gi|254163657
gi|254160664
gi|254160212
gi|254160135
gi|254163869
gi|254163014
gi|254163927
gi|254163727
gi|254163869
gi|254161924
gi|254163113
gi|254161130
gi|254161738
gi|254161384
gi|254161837
gi|254160664
gi|254160135
gi|254160212
gi|254163657
gi|254163014
gi|254163869
gi|254161819
gi|254161384
gi|254161837
gi|254163131
gi|254163681
gi|254161177
gi|254161318
gi|254163681
gi|254161318
gi|254163681
gi|254161177
gi|254163681
gi|254163131
gi|254163995
gi|254164075
gi|254161318
gi|254162846
gi|254163170
gi|254162571
gi|254163683
gi|254163995
gi|254163173
gi|254160998
gi|254161318
gi|254162167
gi|254162571
gi|254160135
gi|254163683
gi|254160998
gi|254163173
gi|254163224
gi|254163268
gi|254163717
gi|254162148
gi|254160291
gi|254163657
gi|254163224
gi|254163717
gi|254164310
gi|254163189
gi|254163224
gi|254164075
gi|254160291
gi|254164310
gi|254163224
gi|254162706
gi|254163886
gi|254162148
gi|254160676
gi|254163268
gi|254161044
gi|254161352
gi|254163886
gi|254161318
gi|254160676
gi|254163342
gi|254162922
gi|254163681
gi|254161738
gi|254161044
gi|254161352
gi|254163014
gi|254160664
gi|254163657
gi|254160687
gi|254161071
gi|254164103
gi|254163342
gi|254160687
gi|254161738
gi|254161384
gi|254163268
gi|254161071
gi|254163014
gi|254160664
gi|254162167
gi|254161130
gi|254162922
gi|254160687
gi|254163681
gi|254160980
gi|254161384
gi|254163268
gi|254161177
gi|254163268
gi|254161117
gi|254161840
gi|254163170
gi|254162167
gi|254160687
gi|254160980
gi|254160790
gi|254163681
gi|254161177
gi|254163268
gi|254161840
gi|254163170
gi|254161117
gi|254161318
gi|254164103
gi|254160790
gi|254161318
gi|254162628
gi|254163683
gi|254162169
gi|254163657
gi|254160212
gi|254164103
gi|254162628
gi|254163683
gi|254163695
gi|254160235
gi|254164075
gi|254161318
gi|254162922
gi|254163688
gi|254164310
gi|254163695
gi|254164075
gi|254161130
gi|254161318
gi|254163688
gi|254163688
gi|254164310
gi|254162148
gi|254162706
gi|254163688
gi|254162148
gi|254162482
gi|254160235
gi|254161360
gi|254163886
gi|254162482
gi|254163112
gi|254161318
gi|254160751
gi|254160212
gi|254162169
gi|254163886
gi|254163688
gi|254163720
gi|254163112
gi|254163264
gi|254163970
gi|254162169
gi|254162169
gi|254162824
gi|254161738
gi|254164103
gi|254163268
gi|254163112
gi|254161071
gi|254163688
gi|254162169
gi|254163268
gi|254162623
gi|254161738
gi|254161071
gi|254161384
gi|254163131
gi|254161044
gi|254161875
gi|254163170
gi|254161384
gi|254164075
gi|254161875
gi|254161840
gi|254163170
gi|254164103
gi|254164075
gi|254163112
gi|254160790
gi|254160511
gi|254163014
gi|254161318
gi|254161840
gi|254164103
gi|254160511
gi|254160790
gi|254161318
gi|254164169
gi|254163170
gi|254160664
gi|254163112
gi|254160687
gi|254163657
gi|254163170
gi|254162621
gi|254163243
gi|254163695
gi|254163784
gi|254163657
gi|254161926
gi|254164074
gi|254162399
gi|254163243
gi|254163695
gi|254163784
gi|254163688
gi|254162580
gi|254161177
gi|254162169
gi|254164074
gi|254162399
gi|254162148
gi|254162563
gi|254163688
gi|254161652
gi|254161360
gi|254161177
gi|254163396
gi|254162580
gi|254162563
gi|254161652
gi|254161360
gi|254161926
gi|254160178
gi|254163112
gi|254161907
gi|254163925
gi|254163886
gi|254163928
gi|254163264
gi|254164183
gi|254160178
gi|254162399
gi|254161907
gi|254163112
gi|254163112
gi|254163925
gi|254163683
gi|254163886
gi|254163928
gi|254163264
gi|254160739
gi|254164183
gi|254162399
gi|254163683
gi|254163112
gi|254163683
gi|254162824
gi|254163683
gi|254163268
gi|254163683
gi|254163683
gi|254163108
gi|254163108
gi|254163268
gi|254161384
gi|254161798
gi|254164075
gi|254163108
gi|254163108
gi|254163108
gi|254162451
gi|254163170
gi|254161798
gi|254160687
gi|254163108
gi|254163108
gi|254161840
gi|254163108
gi|254162451
gi|254161340
gi|254164103
gi|254163170
gi|254160289
gi|254164129
gi|254161840
gi|254161340
gi|254160289
gi|254164103
gi|254163223
gi|254163223
gi|254162148
gi|254162563
gi|254161798
gi|254163243
gi|254163927
gi|254163695
gi|254162485
gi|254162999
gi|254163927
gi|254164074
gi|254162399
gi|254160265
gi|254161738
gi|254163695
gi|254162999
gi|254160351
gi|254161177
gi|254161798
gi|254164074
gi|254162399
gi|254163112
gi|254163927
gi|254162563
gi|254163927
gi|254160265
gi|254160399
gi|254163112
gi|254163927
gi|254160220
gi|254163927
gi|254163112
gi|254163927
gi|254160635
gi|254160265
gi|254163396
gi|254163927
gi|254163112
gi|254163927
gi|254160220
gi|254163112
gi|254164183
gi|254160635
gi|254160126
gi|254163927
gi|254160265
gi|254161002
gi|254163886
gi|254160126
gi|254164183
gi|254163112
gi|254160505
gi|254160265
gi|254163886
gi|254163264
gi|254160338
gi|254160265
gi|254164103
gi|254164129
gi|254164129
gi|254162824
gi|254164109
gi|254161189
gi|254164103
gi|254160314
gi|254160635
gi|254160687
gi|254161189
gi|254162531
gi|254161840
gi|254164103
gi|254160664
gi|254164129
gi|254162531
gi|254161840
gi|254162492
gi|254161189
gi|254164103
gi|254160664
gi|254162492
gi|254163243
gi|254160790
gi|254160664
gi|254163243
gi|254163112
gi|254161926
gi|254160790
gi|254161709
gi|254163927
gi|254161738
gi|254163695
gi|254162394
gi|254161709
gi|254163927
gi|254163120
gi|254162399
gi|254160338
gi|254163112
gi|254163927
gi|254163927
gi|254163685
gi|254162399
gi|254163242
gi|254162438
gi|254163112
gi|254163112
gi|254163927
gi|254163242
gi|254163695
gi|254163345
gi|254162438
gi|254164183
gi|254162395
gi|254163345
gi|254162438
gi|254160742
gi|254163264
gi|254162836
gi|254162395
gi|254160742
gi|254160492
gi|254160200
gi|254161002
gi|254163927
gi|254163886
gi|254160796
gi|254162395
gi|254160492
gi|254160796
gi|254160664
gi|254162071
gi|254160200
gi|254162488
gi|254160492
gi|254160796
gi|254162395
gi|254160796
gi|254160687
gi|254160562
gi|254162488
gi|254162071
gi|254160492
gi|254160795
gi|254163169
gi|254161002
gi|254160562
gi|254162395
gi|254160687
gi|254163652
gi|254162306
gi|254162895
gi|254162852
gi|254160664
gi|254163886
gi|254163652
gi|254162306
gi|254162395
gi|254162895
gi|254162451
gi|254161341
gi|254161162
gi|254161341
gi|254161162
gi|254162451
gi|254160664
gi|254163704
gi|254161162
gi|254163928
gi|254163243
gi|254161891
gi|254160790
gi|254163483
gi|254161840
gi|254164103
gi|254161673
gi|254162398
gi|254163704
gi|254162398
gi|254163928
gi|254163243
gi|254163475
gi|254162398
gi|254163483
gi|254161891
gi|254162539
gi|254164129
gi|254160790
gi|254163685
gi|254163927
gi|254162398
gi|254161243
gi|254162539
gi|254163970
gi|254163685
gi|254163517
gi|254164129
gi|254160747
gi|254163927
gi|254163681
gi|254160131
gi|254161243
gi|254163681
gi|254163688
gi|254161243
gi|254162352
gi|254162490
gi|254162399
gi|254163928
gi|254162352
gi|254163681
gi|254163688
gi|254160131
gi|254163921
gi|254160747
gi|254161778
gi|254162490
gi|254163906
gi|254163921
gi|254163951
gi|254162352
gi|254163892
gi|254163681
gi|254162352
gi|254163710
gi|254161778
gi|254163906
gi|254162504
gi|254163710
gi|254163951
gi|254163710
gi|254162352
gi|254163892
gi|254163702
gi|254162352
gi|254163249
gi|254163681
gi|254163269
gi|254163916
gi|254163345
gi|254163821
gi|254163710
gi|254163104
gi|254163710
gi|254163112
gi|254162072
gi|254164183
gi|254160127
gi|254163710
gi|254160127
gi|254163710
gi|254162072
gi|254160289
gi|254160127
gi|254161341
gi|254162836
gi|254162306
gi|254160289
gi|254161307
gi|254161341
gi|254163112
gi|254162836
gi|254161025
gi|254162306
gi|254160240
gi|254160687
gi|254163191
gi|254163191
gi|254162531
gi|254160179
gi|254160531
gi|254163716
gi|254161025
gi|254163990
gi|254162531
gi|254160240
gi|254160796
gi|254162531
gi|254160687
gi|254160179
gi|254163191
gi|254161071
gi|254163716
gi|254160796
gi|254163191
gi|254160754
gi|254164187
gi|254162169
gi|254160754
gi|254163929
gi|254162399
gi|254160754
gi|254164301
gi|254163684
gi|254162169
gi|254164187
gi|254162683
gi|254161786
gi|254161786
gi|254163929
gi|254162500
gi|254162399
gi|254164301
gi|254164308
gi|254160754
gi|254163716
gi|254162169
gi|254162683
gi|254164187
gi|254161786
gi|254163154
gi|254162500
gi|254164308
gi|254161936
gi|254163716
gi|254163154
gi|254162525
gi|254163927
gi|254160235
gi|254162824
gi|254162628
gi|254162500
gi|254161131
gi|254163269
gi|254161214
gi|254162148
gi|254163927
gi|254160235
gi|254162628
gi|254160461
gi|254161214
gi|254162148
gi|254161165
gi|254161131
gi|254160980
gi|254161002
gi|254163269
gi|254163382
gi|254163921
gi|254160980
gi|254160461
gi|254160739
gi|254161165
gi|254163382
gi|254160796
gi|254163335
gi|254161002
gi|254161798
gi|254163231
gi|254162836
gi|254162628
gi|254163921
gi|254160739
gi|254163335
gi|254163231
gi|254160980
gi|254161836
gi|254162836
gi|254160980
gi|254161836
gi|254161320
gi|254163231
gi|254163710
gi|254163189
gi|254161836
gi|254160288
gi|254162399
gi|254163688
gi|254161837
gi|254161836
gi|254160407
gi|254163189
gi|254164103
gi|254160796
gi|254160796
gi|254161022
gi|254162399
gi|254161384
gi|254163688
gi|254160220
gi|254164103
gi|254160407
gi|254163688
gi|254161384
gi|254162473
gi|254160810
gi|254163475
gi|254163688
gi|254160891
gi|254162824
gi|254162017
gi|254163906
gi|254162473
gi|254162017
gi|254160810
gi|254163475
gi|254160288
gi|254163906
gi|254161340
gi|254161354
gi|254162473
gi|254164183
gi|254163929
gi|254161289
gi|254163908
gi|254162167
gi|254160288
gi|254163683
gi|254160288
gi|254161340
gi|254163906
gi|254163683
gi|254160246
gi|254164183
gi|254161258
gi|254162017
gi|254160196
gi|254163908
gi|254163268
gi|254163683
gi|254163683
gi|254161258
gi|254164183
gi|254162017
gi|254160542
gi|254163268
gi|254160304
gi|254163268
gi|254160244
gi|254160196
gi|254162017
gi|254160542
gi|254160304
gi|254160818
gi|254163268
gi|254164183
gi|254160244
gi|254162129
gi|254161753
gi|254160304
gi|254163548
gi|254162017
gi|254164212
gi|254160818
gi|254161753
gi|254162576
gi|254162129
gi|254161320
gi|254163886
gi|254160270
gi|254163548
gi|254160794
gi|254162487
gi|254160304
gi|254160818
gi|254163249
gi|254161510
gi|254164212
gi|254163886
gi|254161320
gi|254161130
gi|254162487
gi|254160270
gi|254164141
gi|254160794
gi|254160818
gi|254163249
gi|254161320
gi|254163249
gi|254164141
gi|254163233
gi|254161130
gi|254160687
gi|254163716
gi|254160886
gi|254162623
gi|254160796
gi|254164141
gi|254162621
gi|254160314
gi|254160236
gi|254164141
gi|254160687
gi|254160687
gi|254163927
gi|254162623
gi|254160314
gi|254160236
gi|254162621
gi|254160886
gi|254163906
gi|254162824
gi|254160810
gi|254162803
gi|254162824
gi|254160236
gi|254163927
gi|254163688
gi|254164075
gi|254164103
gi|254161788
gi|254163916
gi|254162438
gi|254162803
gi|254160724
gi|254164075
gi|254163688
gi|254162824
gi|254161788
gi|254164103
gi|254163916
gi|254162438
gi|254163163
gi|254162824
gi|254162167
gi|254161788
gi|254161360
gi|254164074
gi|254162824
gi|254162824
gi|254164074
gi|254163921
gi|254161788
gi|254162167
gi|254160338
gi|254163163
gi|254162803
gi|254161891
gi|254164185
gi|254164074
gi|254161891
gi|254160338
gi|254164132
gi|254163921
gi|254164185
gi|254162450
gi|254162803
gi|254160664
gi|254161906
gi|254162803
gi|254162824
gi|254162169
gi|254164132
gi|254163727
gi|254162450
gi|254161840
gi|254164185
gi|254160664
gi|254163686
gi|254161906
gi|254160265
gi|254162169
gi|254162824
gi|254163727
gi|254161840
gi|254164103
gi|254163686
gi|254161837
gi|254160265
gi|254160756
gi|254164310
gi|254164309
gi|254162169
gi|254162500
gi|254163821
gi|254164103
gi|254160756
gi|254161837
gi|254162329
gi|254162169
gi|254161703
gi|254160742
gi|254160265
gi|254162500
gi|254163821
gi|254162624
gi|254160756
gi|254161703
gi|254160889
gi|254160742
gi|254160195
gi|254163821
gi|254163989
gi|254161002
gi|254160265
gi|254160889
gi|254160889
gi|254160756
gi|254162624
gi|254160178
gi|254160195
gi|254163345
gi|254161002
gi|254163821
gi|254163989
gi|254161819
gi|254163989
gi|254163684
gi|254160855
gi|254163704
gi|254162399
gi|254160635
gi|254161819
gi|254163704
gi|254163345
gi|254161774
gi|254160270
gi|254160889
gi|254162836
gi|254161779
gi|254160178
gi|254161258
gi|254161364
gi|254163684
gi|254163704
gi|254163223
gi|254162399
gi|254163704
gi|254161190
gi|254163345
gi|254160317
gi|254162836
gi|254160667
gi|254162554
gi|254162836
gi|254161779
gi|254160688
gi|254163223
gi|254160724
gi|254160270
gi|254163223
gi|254160317
gi|254163345
gi|254162836
gi|254160724
gi|254162554
gi|254161190
gi|254163223
gi|254160688
gi|254163316
gi|254162626
gi|254160667
gi|254160794
gi|254161190
gi|254162836
gi|254163316
gi|254160472
gi|254160235
gi|254162626
gi|254160794
gi|254164093
gi|254163995
gi|254163872
gi|254160542
gi|254162490
gi|254160542
gi|254160889
gi|254164321
gi|254161002
gi|254160889
gi|254160235
gi|254164093
gi|254162845
gi|254164088
gi|254160542
gi|254162621
gi|254163170
gi|254163872
gi|254164081
gi|254160283
gi|254160229
gi|254160889
gi|254160889
gi|254163927
gi|254164321
gi|254161002
gi|254162845
gi|254160542
gi|254163264
gi|254160283
gi|254164088
gi|254163872
gi|254163170
gi|254162621
gi|254164081
gi|254163927
gi|254160127
gi|254161002
gi|254163264
gi|254163396
gi|254162628
gi|254163264
gi|254160283
gi|254163344
gi|254160288
gi|254160288
gi|254160127
gi|254163396
gi|254162628
gi|254163264
gi|254160283
gi|254161062
gi|254160288
gi|254160288
gi|254161042
gi|254161318
gi|254163921
gi|254162319
gi|254163344
gi|254163396
gi|254162319
gi|254162010
gi|254162623
gi|254161042
gi|254161318
gi|254163927
gi|254162010
gi|254163921
gi|254161062
gi|254162319
gi|254161155
gi|254163396
gi|254160507
gi|254162319
gi|254163727
gi|254163927
gi|254164081
gi|254161155
gi|254161046
gi|254160507
gi|254164266
gi|254160877
gi|254162749
gi|254162010
gi|254160543
gi|254161423
gi|254164163
gi|254163727
gi|254164081
gi|254163927
gi|254160877
gi|254160543
gi|254160220
gi|254161208
gi|254163727
gi|254160915
gi|254160220
gi|254161318
gi|254162438
gi|254163379
gi|254162492
gi|254160289
gi|254163727
gi|254162438
gi|254160543
gi|254161352
gi|254161703
gi|254160220
gi|254161355
gi|254162492
gi|254160915
gi|254162438
gi|254163382
gi|254161352
gi|254162438
gi|254161355
gi|254161355
gi|254161703
gi|254162489
gi|254163382
gi|254163541
gi|254162489
gi|254161318
gi|254160681
gi|254161895
gi|254160505
gi|254163541
gi|254163724
gi|254161007
gi|254161697
gi|254160195
gi|254162008
gi|254161895
gi|254163724
gi|254163928
gi|254162962
gi|254163724
gi|254160195
gi|254161697
gi|254163687
gi|254163724
gi|254162563
gi|254162482
gi|254163928
gi|254162563
gi|254161782
gi|254163268
gi|254161320
gi|254162482
gi|254162624
gi|254161782
gi|254161320
gi|254163268
gi|254160474
gi|254163187
gi|254163688
gi|254160238
gi|254162497
gi|254163893
gi|254163014
gi|254164147
gi|254163881
gi|254164141
gi|254160474
gi|254163014
gi|254163881
gi|254163893
gi|254160505
gi|254164314
gi|254163146
gi|254160271
gi|254163249
gi|254164141
gi|254161738
gi|254160505
gi|254163881
gi|254162961
gi|254163146
gi|254163249
gi|254163169
gi|254163170
gi|254161738
gi|254161914
gi|254163094
gi|254162961
gi|254163702
gi|254161850
gi|254161819
gi|254163169
gi|254163539
gi|254163744
gi|254160542
gi|254162571
gi|254160797
gi|254161059
gi|254163094
gi|254161819
gi|254163744
gi|254163702
gi|254161850
gi|254163539
gi|254160542
gi|254161819
gi|254163702
gi|254161059
gi|254160797
gi|254163249
gi|254162571
gi|254161773
gi|254160505
gi|254162962
gi|254163231
gi|254161819
gi|254162962
gi|254163187
gi|254163702
gi|254163515
gi|254162164
gi|254160664
gi|254161703
gi|254162962
gi|254161594
gi|254163231
gi|254163187
gi|254160664
gi|254162164
gi|254163927
gi|254162563
gi|254163515
gi|254162962
gi|254161059
gi|254161703
gi|254163702
gi|254161594
gi|254162321
gi|254162398
gi|254162563
gi|254163921
gi|254163688
gi|254163187
gi|254163452
gi|254160664
gi|254163921
gi|254162398
gi|254160543
gi|254163921
gi|254163702
gi|254160793
gi|254161215
gi|254162169
gi|254162389
gi|254163191
gi|254162167
gi|254163921
gi|254162169
gi|254160543
gi|254163921
gi|254161215
gi|254161926
gi|254163746
gi|254163542
gi|254163191
gi|254160664
gi|254160351
gi|254163921
gi|254161926
gi|254163746
gi|254160274
gi|254160274
gi|254163542
gi|254160648
gi|254161022
gi|254163313
gi|254163249
gi|254160351
gi|254160274
gi|254160274
gi|254160542
gi|254161022
gi|254160648
gi|254160916
gi|254160916
gi|254160542
gi|254161211
gi|254163249
gi|254161211
gi|254160217
gi|254162169
gi|254161025
gi|254163223
gi|254163921
gi|254161025
gi|254161022
gi|254163115
gi|254162845
gi|254163921
gi|254160296
gi|254163115
gi|254161025
gi|254162352
gi|254162845
gi|254162845
gi|254161025
gi|254161022
gi|254160916
gi|254162306
gi|254160542
gi|254163115
gi|254160664
gi|254160296
gi|254163115
gi|254162352
gi|254162845
gi|254163774
gi|254163233
gi|254162306
gi|254164169
gi|254160236
gi|254161025
gi|254163921
gi|254163774
gi|254163233
gi|254164169
gi|254160236
gi|254161025
gi|254161025
gi|254163710
gi|254162306
gi|254163113
gi|254161234
gi|254163223
gi|254162845
gi|254160725
gi|254163353
gi|254162306
gi|254161737
gi|254163710
gi|254163243
gi|254164132
gi|254163353
gi|254161703
gi|254163113
gi|254161234
gi|254163245
gi|254160725
gi|254163223
gi|254161169
gi|254163921
gi|254162017
gi|254162749
gi|254161737
gi|254163243
gi|254164132
gi|254161703
gi|254162017
gi|254161025
gi|254163483
gi|254163245
gi|254160236
gi|254160907
gi|254162351
gi|254160886
gi|254161169
gi|254162306
gi|254161699
gi|254163483
gi|254160886
gi|254162306
gi|254160907
gi|254160236
gi|254161201
gi|254162492
gi|254163155
gi|254163483
gi|254161044
gi|254162730
gi|254163421
gi|254161699
gi|254162623
gi|254164155
gi|254163155
gi|254161044
gi|254160297
gi|254161201
gi|254162492
gi|254160351
gi|254162306
gi|254163717
gi|254163483
gi|254163236
gi|254161002
gi|254163421
gi|254160897
gi|254160542
gi|254163386
gi|254162623
gi|254164155
gi|254160351
gi|254160297
gi|254163386
gi|254162845
gi|254162481
gi|254162730
gi|254162169
gi|254161002
gi|254162631
gi|254162956
gi|254164081
gi|254162451
gi|254160297
gi|254163168
gi|254161115
gi|254162956
gi|254163223
gi|254163249
gi|254162451
gi|254164081
gi|254163224
gi|254162563
gi|254161115
gi|254163710
gi|254162968
gi|254160297
gi|254160897
gi|254161115
gi|254160289
gi|254163276
gi|254163921
gi|254163224
gi|254160505
gi|254163710
gi|254162563
gi|254161115
gi|254163784
gi|254163688
gi|254162398
gi|254163168
gi|254160235
gi|254160289
gi|254163171
gi|254161366
gi|254163921
gi|254163921
gi|254160505
gi|254163921
gi|254161366
gi|254163171
gi|254163688
gi|254162398
gi|254163784
gi|254160734
gi|254163921
gi|254163821
gi|254163821
gi|254160734
gi|254164148
gi|254163548
gi|254162563
gi|254161130
gi|254160289
gi|254163821
gi|254161130
gi|254161038
gi|254162563
gi|254163548
gi|254164148
gi|254164004
gi|254163345
gi|254164170
gi|254160403
gi|254163173
gi|254162188
gi|254162525
gi|254163681
gi|254163171
gi|254161190
gi|254160197
gi|254160234
gi|254164309
gi|254164004
gi|254161038
gi|254163924
gi|254163821
gi|254163681
gi|254164170
gi|254160403
gi|254162188
gi|254162147
gi|254160197
gi|254161190
gi|254161025
gi|254160234
gi|254161025
gi|254161343
gi|254164309
gi|254163191
gi|254163924
gi|254162453
gi|254160889
gi|254163821
gi|254163191
gi|254162494
gi|254162312
gi|254161025
gi|254163191
gi|254161025
gi|254163191
gi|254162453
gi|254162563
gi|254160664
gi|254160889
gi|254160511
gi|254162494
gi|254162845
gi|254162312
gi|254160281
gi|254163170
gi|254160236
gi|254160511
gi|254160664
gi|254162563
gi|254161042
gi|254163170
gi|254162246
gi|254161025
gi|254162560
gi|254162292
gi|254164183
gi|254160236
gi|254164075
gi|254161936
gi|254161198
gi|254162560
gi|254162246
gi|254162110
gi|254161197
gi|254161042
gi|254162292
gi|254160291
gi|254160127
gi|254161025
gi|254160664
gi|254164075
gi|254164183
gi|254161198
gi|254161936
gi|254163821
gi|254161197
gi|254160291
gi|254164132
gi|254163866
gi|254160795
gi|254160127
gi|254161198
gi|254160283
gi|254163449
gi|254163866
gi|254161364
gi|254160795
gi|254164132
gi|254163977
gi|254164075
gi|254161198
gi|254162246
gi|254163275
gi|254161878
gi|254161762
gi|254163449
gi|254160283
gi|254161878
gi|254164075
gi|254161364
gi|254163275
gi|254164071
gi|254161819
gi|254164163
gi|254161762
gi|254162246
gi|254163977
gi|254162803
gi|254161819
gi|254164163
gi|254161762
gi|254162803
gi|254160289
gi|254164071
gi|254161341
gi|254160739
gi|254160195
gi|254163878
gi|254160152
gi|254160978
gi|254162245
gi|254163650
gi|254164075
gi|254161341
gi|254161718
gi|254164075
gi|254163878
gi|254164074
gi|254160152
gi|254162242
gi|254162245
gi|254160234
gi|254161718
gi|254161718
gi|254163345
gi|254164075
gi|254164074
gi|254162242
gi|254160152
gi|254164181
gi|254161718
gi|254163702
gi|254160125
gi|254161356
gi|254160234
gi|254162803
gi|254163345
gi|254162492
gi|254162332
gi|254161003
gi|254163927
gi|254163702
gi|254163702
gi|254164181
gi|254163876
gi|254160125
gi|254164147
gi|254163155
gi|254163688
gi|254161718
gi|254161356
gi|254162397
gi|254162492
gi|254161003
gi|254161762
gi|254163876
gi|254163702
gi|254164132
gi|254160296
gi|254161005
gi|254162200
gi|254163927
gi|254164071
gi|254163015
gi|254160505
gi|254160296
gi|254163688
gi|254163155
gi|254163477
gi|254161005
gi|254160296
gi|254163154
gi|254164132
gi|254163821
gi|254160296
gi|254163681
gi|254163972
gi|254160507
gi|254163821
gi|254160755
gi|254161548
gi|254162398
gi|254163921
gi|254163231
gi|254162485
gi|254163154
gi|254163681
gi|254163477
gi|254162485
gi|254163681
gi|254160195
gi|254164322
gi|254160755
gi|254160507
gi|254160651
gi|254163717
gi|254162485
gi|254162408
gi|254163231
gi|254163681
gi|254163168
gi|254160220
gi|254163717
gi|254164322
gi|254162485
gi|254163688
gi|254160651
gi|254163891
gi|254163231
gi|254161548
gi|254162764
gi|254163366
gi|254160220
gi|254162485
gi|254162164
gi|254162395
gi|254162755
gi|254162764
gi|254163248
gi|254162306
gi|254162408
gi|254163994
gi|254162164
gi|254163366
gi|254162395
gi|254162306
gi|254161182
gi|254162755
gi|254163994
gi|254163216
gi|254161059
gi|254160281
gi|254161238
gi|254160798
gi|254161182
gi|254163882
gi|254163216
gi|254163181
gi|254163168
gi|254160791
gi|254163526
gi|254164075
gi|254161238
gi|254163921
gi|254163882
gi|254163483
gi|254161673
gi|254162958
gi|254163921
gi|254161837
gi|254163335
gi|254160210
gi|254163921
gi|254164075
gi|254160503
gi|254163921
gi|254161837
gi|254161673
gi|254162958
gi|254160217
gi|254163483
gi|254160270
gi|254163910
gi|254161845
gi|254163994
gi|254160791
gi|254160798
gi|254160217
gi|254160503
gi|254160798
gi|254163910
gi|254160270
gi|254163048
gi|254160798
gi|254163800
gi|254161845
gi|254163896
gi|254160664
gi|254162961
gi|254161182
gi|254160798
gi|254160197
gi|254163624
gi|254163001
gi|254161709
